20.77162469	116.7557891
20.77154264	116.7557802
20.77152995	116.7557789
20.77151727	116.7557776
20.77150457	116.7557763
20.77149824	116.7557757
20.77149189	116.7557751
20.77148554	116.7557744
20.77148554	116.7557744
20.77147286	116.7557731
20.77146019	116.7557718
20.77142212	116.755768
20.7714157	116.7557675
20.77140944	116.7557667
20.77139675	116.7557655
20.77139041	116.7557648
20.77137772	116.7557635
20.77137138	116.7557629
20.77136503	116.7557622
20.77136504	116.7557622
20.77134601	116.7557603
20.77133965	116.7557597
20.77133332	116.755759
20.77132697	116.7557584
20.77130793	116.7557565
20.77129524	116.7557552
20.77128256	116.7557539
20.77126986	116.7557526
20.77126286	116.7557529
20.77126352	116.755752
20.77126351	116.755752
20.77125717	116.7557514
20.77125717	116.7557514
20.77125083	116.7557507
20.771238	116.7557496
20.77123179	116.7557488
20.77122462	116.7557493
20.77121909	116.7557475
20.77121274	116.7557469
20.77120639	116.7557462
20.77120639	116.7557462
20.77118733	116.7557443
20.77117463	116.755743
20.77117465	116.755743
20.77116828	116.7557424
20.77116831	116.7557423
20.77116194	116.7557417
20.77115587	116.7557407
20.77115559	116.7557411
20.77113655	116.7557391
20.77113654	116.7557392
20.77112384	116.7557379
20.77112383	116.7557379
20.77111748	116.7557372
20.77111748	116.7557372
20.77110478	116.7557359
20.77109842	116.7557353
20.77109206	116.7557347
20.77107934	116.7557334
20.77107936	116.7557334
20.77107301	116.7557327
20.77106666	116.7557321
20.7710603	116.7557314
20.77105394	116.7557308
20.77104124	116.7557295
20.77102216	116.7557276
20.77102215	116.7557276
20.7710158	116.7557269
20.77100308	116.7557256
20.77100301	116.7557257
20.77100308	116.7557256
20.77099672	116.755725
20.7709967	116.755725
20.77097764	116.755723
20.77095855	116.7557211
20.7709522	116.7557204
20.77095217	116.7557205
20.77094584	116.7557198
20.77093947	116.7557192
20.77093308	116.7557185
20.77092673	116.7557179
20.77092675	116.7557178
20.77091397	116.7557166
20.77091399	116.7557166
20.77090666	116.7557173
20.77090765	116.7557159
20.77090128	116.7557153
20.77089491	116.7557146
20.77089491	116.7557146
20.77088855	116.755714
20.77087582	116.7557126
20.77086942	116.755712
20.77086943	116.755712
20.77086307	116.7557114
20.77085031	116.7557101
20.77085034	116.75571
20.77084396	116.7557094
20.77083758	116.7557088
20.77083758	116.7557088
20.77083757	116.7557088
20.77083234	116.7557065
20.77082483	116.7557075
20.77081938	116.7557055
20.77081847	116.7557068
20.77081116	116.7557075
20.77079297	116.7557042
20.77079295	116.7557042
20.77078658	116.7557036
20.77078006	116.7557031
20.77078003	116.7557032
20.77078021	116.7557029
20.77077429	116.7557016
20.77076059	116.7557016
20.77076092	116.7557012
20.77075428	116.7557009
20.77073555	116.7556983
20.77073558	116.7556983
20.77073557	116.7556983
20.77073556	116.7556983
20.77072918	116.7556977
20.77072281	116.755697
20.77071644	116.7556963
20.77071642	116.7556964
20.77071005	116.7556957
20.77069729	116.7556944
20.77069729	116.7556944
20.7706973	116.7556944
20.7706909	116.7556937
20.77067814	116.7556924
20.77067815	116.7556924
20.77067173	116.7556918
20.7706647	116.755692
20.77066416	116.7556928
20.77065897	116.7556904
20.77065898	116.7556904
20.77065259	116.7556898
20.77063969	116.7556886
20.77063343	116.7556878
20.77062704	116.7556871
20.77062066	116.7556865
20.77062066	116.7556864
20.77061426	116.7556858
20.77061426	116.7556858
20.77061314	116.7556874
20.77060786	116.7556851
20.77060148	116.7556845
20.77059509	116.7556838
20.77058228	116.7556825
20.7705823	116.7556825
20.77058231	116.7556825
20.77057625	116.755682
20.77057625	116.755682
20.77056341	116.7556807
20.7705505	116.7556794
20.77054415	116.7556787
20.77052442	116.7556773
20.77052491	116.7556766
20.77051849	116.7556759
20.77050618	116.7556738
20.77049924	116.7556739
20.77048083	116.7556706
20.77046704	116.7556706
20.77046069	116.7556698
20.77044783	116.7556685
20.77042212	116.7556657
20.77042211	116.7556658
20.77042213	116.7556657
20.77040259	116.7556641
20.77039615	116.7556634
20.77038355	116.7556616
20.77037069	116.7556603
20.77037069	116.7556603
20.77035783	116.7556589
20.77035783	116.7556589
20.7703514	116.7556582
20.77033852	116.7556569
20.77033851	116.7556569
20.77033852	116.7556569
20.77033851	116.7556569
20.77033852	116.7556569
20.77031921	116.7556548
20.77031912	116.7556549
20.77031279	116.7556541
20.77030635	116.7556534
20.77029991	116.7556527
20.77029346	116.7556521
20.77028705	116.7556514
20.77028703	116.7556514
20.7702806	116.7556507
20.77026731	116.7556499
20.77026774	116.7556493
20.77026745	116.7556497
20.7702613	116.7556486
20.77025484	116.755648
20.77025485	116.7556479
20.77024842	116.7556472
20.77024197	116.7556466
20.77023449	116.7556474
20.77023554	116.7556459
20.77021623	116.7556438
20.77021622	116.7556438
20.77020334	116.7556424
20.77017758	116.7556397
20.77017113	116.755639
20.77015824	116.7556376
20.77013892	116.7556355
20.77013249	116.7556348
20.77013248	116.7556348
20.77012602	116.7556342
20.77011959	116.7556334
20.77011314	116.7556328
20.77010026	116.7556314
20.77010026	116.7556314
20.7700938	116.7556307
20.77009381	116.7556307
20.77008737	116.75563
20.77008735	116.75563
20.77008737	116.75563
20.77008718	116.7556302
20.77008737	116.75563
20.77008737	116.75563
20.77008093	116.7556293
20.77007448	116.7556286
20.77007449	116.7556286
20.77006262	116.7556257
20.77006158	116.7556272
20.77006161	116.7556272
20.77006139	116.7556275
20.77005514	116.7556265
20.77005515	116.7556265
20.77004226	116.7556251
20.77004227	116.7556251
20.77004226	116.7556251
20.77004072	116.7556273
20.77001647	116.7556223
20.77001646	116.7556224
20.77001003	116.7556216
20.77000358	116.755621
20.76999069	116.7556196
20.76998425	116.7556189
20.76997778	116.7556182
20.76997184	116.7556168
20.76997132	116.7556175
20.76997134	116.7556175
20.76993265	116.7556133
20.7699133	116.7556113
20.76989397	116.7556092
20.76987464	116.7556071
20.76986173	116.7556057
20.7698617	116.7556057
20.76984885	116.7556043
20.76984884	116.7556043
20.76983596	116.7556029
20.76982951	116.7556022
20.76981016	116.7556001
20.76979727	116.7555987
20.76979583	116.7556008
20.76979082	116.755598
20.76979083	116.755598
20.76978437	116.7555973
20.76975715	116.7555966
20.76973926	116.7555925
20.76973369	116.7555905
20.76972638	116.7555911
20.76971992	116.7555904
20.76969412	116.7555876
20.76968125	116.7555862
20.7696748	116.7555855
20.76964259	116.755582
20.76963601	116.7555815
20.76961038	116.7555786
20.76959096	116.7555766
20.76957671	116.7555772
20.76956529	116.7555737
20.76952021	116.7555688
20.76951377	116.7555681
20.76950064	116.7555671
20.7694825	116.7555634
20.76947515	116.755564
20.76946871	116.7555633
20.76946731	116.7555653
20.76944285	116.7555607
20.7694301	116.7555591
20.7694301	116.7555591
20.76942366	116.7555584
20.76941722	116.7555578
20.76936579	116.7555522
20.76935243	116.7555515
20.76930147	116.7555453
20.76928833	116.7555438
20.76927552	116.7555424
20.7692627	116.7555411
20.76924995	116.7555396
20.76923708	116.7555384
20.76922496	116.755536
20.76921144	116.7555357
20.76919177	116.7555343
20.76912184	116.7555261
20.76911544	116.7555255
20.76909625	116.7555234
20.76907161	116.7555194
20.76907067	116.7555207
20.76902589	116.755516
20.76901938	116.7555155
20.76901951	116.7555153
20.76899392	116.7555126
20.76896181	116.7555095
20.76896199	116.7555092
20.76895558	116.7555086
20.76893001	116.7555059
20.76892491	116.7555034
20.76889849	116.7555019
20.76884697	116.7554971
20.76884698	116.7554971
20.7688342	116.7554958
20.76880865	116.7554931
20.76878301	116.7554905
20.76877033	116.7554891
20.76876394	116.7554884
20.76875117	116.7554871
20.76870615	116.7554828
20.76864189	116.7554767
20.76861072	116.7554723
20.76857775	116.7554704
20.76856604	116.7554676
